SKU,Component,Supplier,Cost
LP0621,Speaker,Kingston,81
LP0621,Display,IntelWorks,422
LP0621,SSD,Kingston,145
LP0621,Cooling Fan,Samsung,294
LP0622,SSD,GreenCell,163
LP0622,Motherboard,Kingston,455
LP0622,Display,Nvidia,58
LP0622,Speaker,Kingston,58
LP0622,Battery,CoolTech,177
LP0622,Cooling Fan,Samsung,228
LP0622,RAM,IntelWorks,33
LP0622,Touchpad,Samsung,187
LP0623,Display,Samsung,413
LP0623,Battery,Kingston,182
LP0623,Touchpad,VisionDisplay,113
LP0623,Speaker,KeyTech,318
LP0623,Motherboard,VisionDisplay,138
LP0623,RAM,IntelWorks,161
LP0624,Speaker,Samsung,71
LP0624,Touchpad,Nvidia,405
LP0624,Display,IntelWorks,179
LP0624,GPU,Nvidia,67
LP0624,RAM,Kingston,157
LP0624,SSD,IntelWorks,90
LP0624,Battery,VisionDisplay,68
LP0625,Display,Nvidia,297
LP0625,Cooling Fan,VisionDisplay,155
LP0625,Motherboard,GreenCell,322
LP0625,Keyboard,KeyTech,61
LP0625,Battery,Kingston,106
LP0626,Touchpad,GreenCell,397
LP0626,Display,KeyTech,228
LP0626,Motherboard,IntelWorks,368
LP0626,Keyboard,Samsung,315
LP0626,Speaker,KeyTech,272
LP0626,RAM,KeyTech,50
LP0627,Keyboard,Nvidia,322
LP0627,GPU,Nvidia,486
LP0627,Touchpad,Samsung,157
LP0627,Speaker,KeyTech,335
LP0627,SSD,VisionDisplay,381
LP0627,Battery,Nvidia,150
LP0627,RAM,CoolTech,20
LP0627,Motherboard,VisionDisplay,227
LP0628,SSD,VisionDisplay,363
LP0628,Battery,KeyTech,87
LP0628,Speaker,IntelWorks,138
LP0628,GPU,KeyTech,401
LP0628,RAM,IntelWorks,394
LP0628,Touchpad,VisionDisplay,370
LP0629,Battery,VisionDisplay,444
LP0629,Keyboard,IntelWorks,231
LP0629,SSD,VisionDisplay,194
LP0629,Motherboard,KeyTech,248
LP0629,Cooling Fan,GreenCell,95
LP0629,GPU,VisionDisplay,464
LP0629,Display,Kingston,186
LP0629,Touchpad,Nvidia,213
LP0630,Cooling Fan,KeyTech,270
LP0630,Keyboard,CoolTech,160
LP0630,Battery,Nvidia,45
LP0630,Display,Samsung,21
LP0630,Speaker,Nvidia,257
LP0630,Touchpad,GreenCell,51
LP0630,GPU,IntelWorks,403
LP0631,Speaker,Samsung,110
LP0631,SSD,Nvidia,413
LP0631,Keyboard,IntelWorks,262
LP0631,Cooling Fan,VisionDisplay,320
LP0631,Motherboard,CoolTech,198
LP0631,Battery,Samsung,349
LP0631,Display,KeyTech,250
LP0631,GPU,KeyTech,372
LP0632,Cooling Fan,GreenCell,28
LP0632,GPU,KeyTech,350
LP0632,SSD,CoolTech,216
LP0632,Display,KeyTech,302
LP0632,Keyboard,GreenCell,76
LP0632,Speaker,Samsung,389
LP0632,RAM,Kingston,287
LP0633,Display,VisionDisplay,143
LP0633,SSD,Samsung,149
LP0633,Speaker,KeyTech,407
LP0633,RAM,GreenCell,341
LP0633,Keyboard,CoolTech,290
LP0633,Motherboard,IntelWorks,96
LP0633,Cooling Fan,IntelWorks,187
LP0634,Touchpad,Samsung,389
LP0634,RAM,Nvidia,148
LP0634,Motherboard,Samsung,320
LP0634,Keyboard,KeyTech,341
LP0634,Display,Nvidia,362
LP0634,Speaker,Kingston,69
LP0634,Cooling Fan,Nvidia,261
LP0634,Battery,KeyTech,475
LP0635,RAM,Kingston,272
LP0635,Motherboard,KeyTech,240
LP0635,Touchpad,IntelWorks,373
LP0635,Battery,VisionDisplay,72
LP0635,Keyboard,GreenCell,138
LP0635,Display,Nvidia,463
LP0636,Keyboard,VisionDisplay,72
LP0636,Cooling Fan,CoolTech,387
LP0636,GPU,GreenCell,133
LP0636,SSD,KeyTech,131
LP0636,RAM,Kingston,69
LP0637,SSD,CoolTech,477
LP0637,Motherboard,KeyTech,67
LP0637,GPU,Kingston,492
LP0637,Speaker,KeyTech,333
LP0637,Battery,VisionDisplay,67
LP0638,Touchpad,IntelWorks,494
LP0638,Speaker,CoolTech,438
LP0638,Keyboard,KeyTech,427
LP0638,Motherboard,Nvidia,474
LP0638,Cooling Fan,Kingston,71
LP0638,Battery,VisionDisplay,277
LP0638,Display,KeyTech,493
LP0639,Motherboard,IntelWorks,398
LP0639,GPU,VisionDisplay,341
LP0639,RAM,IntelWorks,361
LP0639,Battery,Samsung,118
LP0639,Keyboard,GreenCell,441
LP0639,SSD,GreenCell,139
LP0639,Display,IntelWorks,395
LP0640,Keyboard,IntelWorks,358
LP0640,Touchpad,CoolTech,135
LP0640,Speaker,GreenCell,36
LP0640,Display,VisionDisplay,391
LP0640,Battery,KeyTech,207
LP0640,Cooling Fan,Samsung,447
LP0641,Battery,IntelWorks,292
LP0641,Display,GreenCell,370
LP0641,Touchpad,Nvidia,75
LP0641,Keyboard,VisionDisplay,411
LP0641,GPU,GreenCell,128
LP0641,Motherboard,VisionDisplay,98
LP0641,Speaker,Nvidia,75
LP0641,RAM,Nvidia,137
LP0642,SSD,KeyTech,249
LP0642,Speaker,Nvidia,108
LP0642,RAM,CoolTech,162
LP0642,Keyboard,Kingston,153
LP0642,Display,KeyTech,494
LP0642,Touchpad,IntelWorks,120
LP0643,SSD,KeyTech,397
LP0643,GPU,VisionDisplay,306
LP0643,Cooling Fan,CoolTech,222
LP0643,Motherboard,GreenCell,47
LP0643,Touchpad,GreenCell,295
LP0643,Speaker,KeyTech,429
LP0643,Display,GreenCell,143
LP0643,RAM,IntelWorks,280
LP0644,Keyboard,VisionDisplay,152
LP0644,Speaker,Samsung,190
LP0644,Display,GreenCell,443
LP0644,Battery,GreenCell,42
LP0644,SSD,Nvidia,271
LP0645,Battery,CoolTech,56
LP0645,Keyboard,Nvidia,389
LP0645,Display,VisionDisplay,397
LP0645,SSD,Kingston,255
LP0645,Cooling Fan,GreenCell,368
LP0645,GPU,Samsung,453
LP0646,Motherboard,VisionDisplay,185
LP0646,Touchpad,GreenCell,407
LP0646,Speaker,VisionDisplay,62
LP0646,GPU,KeyTech,266
LP0646,Cooling Fan,VisionDisplay,244
LP0646,RAM,Kingston,49
LP0646,SSD,IntelWorks,388
LP0647,RAM,Samsung,405
LP0647,Touchpad,Samsung,153
LP0647,GPU,GreenCell,63
LP0647,Speaker,GreenCell,327
LP0647,Motherboard,CoolTech,167
LP0647,SSD,CoolTech,287
LP0648,Battery,IntelWorks,180
LP0648,Touchpad,Nvidia,260
LP0648,SSD,IntelWorks,279
LP0648,Cooling Fan,Nvidia,259
LP0648,GPU,IntelWorks,42
LP0649,Motherboard,Kingston,65
LP0649,SSD,Kingston,390
LP0649,Keyboard,Samsung,291
LP0649,Cooling Fan,GreenCell,227
LP0649,Battery,Nvidia,308
LP0650,Keyboard,KeyTech,184
LP0650,GPU,Kingston,358
LP0650,Battery,IntelWorks,207
LP0650,Speaker,Samsung,440
LP0650,Cooling Fan,GreenCell,421
LP0651,Motherboard,KeyTech,230
LP0651,Speaker,CoolTech,336
LP0651,Touchpad,Kingston,422
LP0651,RAM,IntelWorks,415
LP0651,Keyboard,GreenCell,84
LP0651,Cooling Fan,VisionDisplay,51
LP0651,GPU,Samsung,430
LP0651,SSD,IntelWorks,495
LP0652,GPU,IntelWorks,153
LP0652,SSD,Samsung,458
LP0652,Display,GreenCell,300
LP0652,Speaker,CoolTech,275
LP0652,Touchpad,KeyTech,284
LP0653,GPU,GreenCell,364
LP0653,Keyboard,VisionDisplay,92
LP0653,Display,Nvidia,336
LP0653,Speaker,Samsung,391
LP0653,Battery,GreenCell,287
LP0653,Cooling Fan,Samsung,228
LP0654,Battery,Nvidia,129
LP0654,Motherboard,VisionDisplay,178
LP0654,Keyboard,Samsung,62
LP0654,Cooling Fan,CoolTech,467
LP0654,RAM,IntelWorks,440
LP0654,Display,Nvidia,169
LP0654,Touchpad,Nvidia,100
LP0655,RAM,Kingston,298
LP0655,SSD,GreenCell,170
LP0655,Motherboard,KeyTech,463
LP0655,Display,IntelWorks,362
LP0655,Keyboard,VisionDisplay,260
LP0655,GPU,Nvidia,177
LP0655,Battery,Nvidia,425
LP0656,SSD,KeyTech,304
LP0656,Speaker,GreenCell,445
LP0656,Motherboard,Samsung,189
LP0656,GPU,GreenCell,258
LP0656,Display,IntelWorks,364
LP0656,Cooling Fan,Kingston,39
LP0656,Battery,Samsung,371
LP0657,SSD,Kingston,119
LP0657,Keyboard,Samsung,320
LP0657,Speaker,Kingston,472
LP0657,Display,VisionDisplay,222
LP0657,GPU,KeyTech,433
LP0658,Display,CoolTech,389
LP0658,Touchpad,VisionDisplay,298
LP0658,Speaker,IntelWorks,330
LP0658,RAM,KeyTech,143
LP0658,SSD,VisionDisplay,343
LP0658,Keyboard,KeyTech,272
LP0659,Battery,IntelWorks,390
LP0659,GPU,VisionDisplay,62
LP0659,RAM,CoolTech,408
LP0659,Display,Kingston,219
LP0659,Motherboard,VisionDisplay,256
LP0659,Keyboard,Nvidia,418
LP0660,Motherboard,IntelWorks,320
LP0660,Battery,VisionDisplay,191
LP0660,Keyboard,Nvidia,77
LP0660,GPU,GreenCell,448
LP0660,Touchpad,IntelWorks,145
LP0661,RAM,Nvidia,489
LP0661,Cooling Fan,IntelWorks,471
LP0661,Speaker,KeyTech,220
LP0661,Battery,Kingston,332
LP0661,Touchpad,Kingston,88
LP0661,GPU,IntelWorks,59
LP0661,Motherboard,Samsung,329
LP0661,SSD,VisionDisplay,433
LP0662,Speaker,KeyTech,138
LP0662,SSD,Nvidia,291
LP0662,Display,CoolTech,195
LP0662,Touchpad,IntelWorks,320
LP0662,Battery,GreenCell,407
LP0663,Keyboard,KeyTech,251
LP0663,Battery,Samsung,191
LP0663,Speaker,Kingston,234
LP0663,Display,VisionDisplay,67
LP0663,SSD,Samsung,498
LP0663,RAM,IntelWorks,376
LP0663,GPU,Samsung,86
LP0663,Motherboard,Nvidia,402
LP0664,RAM,Nvidia,239
LP0664,Motherboard,Nvidia,424
LP0664,Touchpad,IntelWorks,285
LP0664,Display,VisionDisplay,79
LP0664,Keyboard,GreenCell,238
LP0665,Motherboard,Kingston,219
LP0665,Keyboard,Nvidia,472
LP0665,Touchpad,VisionDisplay,438
LP0665,SSD,IntelWorks,217
LP0665,Display,GreenCell,370
LP0666,Display,Kingston,46
LP0666,RAM,Nvidia,280
LP0666,Keyboard,GreenCell,243
LP0666,Motherboard,VisionDisplay,268
LP0666,Touchpad,CoolTech,237
LP0666,Speaker,GreenCell,338
LP0666,Battery,KeyTech,288
LP0666,SSD,Samsung,168
LP0667,Display,CoolTech,419
LP0667,Keyboard,KeyTech,195
LP0667,SSD,Samsung,141
LP0667,Cooling Fan,CoolTech,461
LP0667,Motherboard,GreenCell,228
LP0668,Keyboard,VisionDisplay,47
LP0668,Touchpad,VisionDisplay,361
LP0668,RAM,Kingston,251
LP0668,SSD,IntelWorks,330
LP0668,Cooling Fan,IntelWorks,279
LP0669,Touchpad,CoolTech,150
LP0669,Display,GreenCell,226
LP0669,SSD,Nvidia,412
LP0669,Battery,Nvidia,465
LP0669,Cooling Fan,Samsung,445
LP0669,Speaker,CoolTech,65
LP0669,Motherboard,Samsung,94
LP0670,Touchpad,Samsung,30
LP0670,GPU,Samsung,311
LP0670,Keyboard,KeyTech,109
LP0670,Display,KeyTech,75
LP0670,Battery,GreenCell,449
LP0670,SSD,KeyTech,170
LP0670,Motherboard,GreenCell,417
LP0671,GPU,Nvidia,347
LP0671,Speaker,VisionDisplay,254
LP0671,Motherboard,Nvidia,476
LP0671,Keyboard,IntelWorks,348
LP0671,SSD,CoolTech,109
LP0671,Cooling Fan,KeyTech,178
LP0671,Touchpad,KeyTech,286
LP0671,RAM,KeyTech,186
LP0672,Keyboard,IntelWorks,479
LP0672,Speaker,Kingston,228
LP0672,Battery,VisionDisplay,92
LP0672,RAM,Nvidia,194
LP0672,SSD,IntelWorks,301
LP0672,Motherboard,GreenCell,227
LP0672,Cooling Fan,Kingston,298
LP0673,GPU,Nvidia,196
LP0673,SSD,Nvidia,342
LP0673,Display,VisionDisplay,492
LP0673,Touchpad,KeyTech,27
LP0673,Speaker,CoolTech,434
LP0673,Keyboard,Nvidia,70
LP0674,Keyboard,Samsung,451
LP0674,Speaker,KeyTech,417
LP0674,RAM,Samsung,224
LP0674,SSD,GreenCell,143
LP0674,Battery,Samsung,455
LP0674,Motherboard,Samsung,340
LP0675,Motherboard,IntelWorks,23
LP0675,Battery,Nvidia,327
LP0675,Cooling Fan,Nvidia,484
LP0675,GPU,Nvidia,52
LP0675,Display,IntelWorks,79
LP0676,Speaker,IntelWorks,53
LP0676,Keyboard,Nvidia,290
LP0676,Display,IntelWorks,333
LP0676,Motherboard,Samsung,61
LP0676,RAM,Samsung,342
LP0676,Cooling Fan,VisionDisplay,459
LP0676,Battery,Kingston,47
LP0676,GPU,CoolTech,228
LP0677,Speaker,IntelWorks,393
LP0677,Keyboard,Kingston,132
LP0677,Cooling Fan,Samsung,158
LP0677,RAM,IntelWorks,478
LP0677,Touchpad,CoolTech,245
LP0677,Display,CoolTech,326
LP0678,GPU,Nvidia,363
LP0678,Battery,GreenCell,325
LP0678,Motherboard,GreenCell,196
LP0678,RAM,IntelWorks,304
LP0678,Keyboard,VisionDisplay,401
LP0678,Display,CoolTech,391
LP0678,Touchpad,CoolTech,492
LP0679,Motherboard,Samsung,54
LP0679,Battery,KeyTech,121
LP0679,Display,KeyTech,252
LP0679,GPU,KeyTech,65
LP0679,Speaker,GreenCell,496
LP0679,Touchpad,Kingston,203
LP0679,Keyboard,GreenCell,123
LP0679,RAM,Kingston,488
LP0680,Display,VisionDisplay,60
LP0680,Cooling Fan,GreenCell,20
LP0680,Touchpad,Nvidia,77
LP0680,Keyboard,KeyTech,404
LP0680,Motherboard,Nvidia,141
LP0680,Speaker,Kingston,87
LP0680,SSD,CoolTech,273
LP0680,Battery,Kingston,212
LP0681,Keyboard,Samsung,177
LP0681,Touchpad,Samsung,323
LP0681,Cooling Fan,IntelWorks,391
LP0681,Motherboard,GreenCell,462
LP0681,RAM,Kingston,44
LP0682,GPU,Samsung,165
LP0682,SSD,IntelWorks,141
LP0682,Motherboard,CoolTech,124
LP0682,Touchpad,Samsung,445
LP0682,Cooling Fan,VisionDisplay,223
LP0682,Keyboard,CoolTech,293
LP0683,Battery,GreenCell,488
LP0683,Cooling Fan,GreenCell,58
LP0683,Speaker,IntelWorks,446
LP0683,RAM,GreenCell,347
LP0683,SSD,VisionDisplay,469
LP0684,Touchpad,Nvidia,107
LP0684,Speaker,Kingston,396
LP0684,Battery,CoolTech,421
LP0684,Motherboard,CoolTech,139
LP0684,RAM,Nvidia,463
LP0684,Display,KeyTech,467
LP0684,Cooling Fan,KeyTech,468
LP0684,Keyboard,VisionDisplay,454
LP0685,Speaker,CoolTech,398
LP0685,RAM,IntelWorks,272
LP0685,GPU,Nvidia,226
LP0685,Motherboard,VisionDisplay,252
LP0685,Battery,CoolTech,378
LP0685,Display,IntelWorks,226
LP0686,Keyboard,GreenCell,63
LP0686,GPU,GreenCell,112
LP0686,Battery,KeyTech,342
LP0686,Speaker,Kingston,187
LP0686,Motherboard,GreenCell,64
LP0686,Cooling Fan,Nvidia,367
LP0686,RAM,Kingston,27
LP0686,Display,Kingston,296
LP0687,Display,GreenCell,187
LP0687,SSD,Nvidia,253
LP0687,GPU,IntelWorks,305
LP0687,Speaker,Samsung,140
LP0687,Touchpad,Nvidia,339
LP0687,Motherboard,Samsung,421
LP0687,RAM,IntelWorks,101
LP0687,Cooling Fan,GreenCell,476
LP0688,RAM,Nvidia,388
LP0688,Motherboard,Samsung,279
LP0688,Keyboard,Samsung,351
LP0688,Touchpad,GreenCell,172
LP0688,SSD,Kingston,453
LP0689,Display,CoolTech,434
LP0689,SSD,IntelWorks,375
LP0689,RAM,CoolTech,66
LP0689,Keyboard,Kingston,492
LP0689,Cooling Fan,GreenCell,140
LP0690,Cooling Fan,CoolTech,160
LP0690,GPU,Nvidia,419
LP0690,Touchpad,VisionDisplay,334
LP0690,Display,VisionDisplay,388
LP0690,SSD,CoolTech,273
LP0690,Speaker,CoolTech,216
LP0690,Motherboard,GreenCell,458
LP0690,Battery,Nvidia,278
LP0691,Battery,IntelWorks,424
LP0691,Touchpad,Kingston,368
LP0691,RAM,IntelWorks,224
LP0691,SSD,GreenCell,369
LP0691,GPU,KeyTech,208
LP0691,Display,IntelWorks,376
LP0691,Keyboard,Samsung,472
LP0691,Speaker,IntelWorks,359
LP0692,GPU,IntelWorks,364
LP0692,Touchpad,VisionDisplay,105
LP0692,RAM,Samsung,480
LP0692,Cooling Fan,GreenCell,418
LP0692,Keyboard,Kingston,456
LP0692,SSD,Kingston,157
LP0692,Motherboard,Samsung,113
LP0693,Cooling Fan,KeyTech,344
LP0693,GPU,GreenCell,369
LP0693,Keyboard,Samsung,424
LP0693,Display,Nvidia,445
LP0693,Battery,KeyTech,463
LP0693,SSD,KeyTech,299
LP0693,RAM,VisionDisplay,194
LP0693,Motherboard,Nvidia,104
LP0694,Display,Kingston,219
LP0694,RAM,GreenCell,314
LP0694,Battery,GreenCell,226
LP0694,SSD,KeyTech,464
LP0694,Cooling Fan,KeyTech,195
LP0694,Keyboard,Kingston,72
LP0694,Touchpad,KeyTech,460
LP0695,Speaker,CoolTech,285
LP0695,GPU,Samsung,217
LP0695,RAM,Kingston,28
LP0695,Battery,Kingston,407
LP0695,Motherboard,CoolTech,415
LP0696,SSD,VisionDisplay,494
LP0696,Keyboard,VisionDisplay,487
LP0696,Motherboard,CoolTech,326
LP0696,Display,CoolTech,104
LP0696,Battery,IntelWorks,121
LP0696,Touchpad,Kingston,317
LP0696,Cooling Fan,KeyTech,157
LP0697,Display,VisionDisplay,186
LP0697,RAM,Samsung,252
LP0697,Keyboard,VisionDisplay,187
LP0697,Cooling Fan,Kingston,123
LP0697,Battery,VisionDisplay,130
LP0698,RAM,VisionDisplay,141
LP0698,Keyboard,Nvidia,249
LP0698,GPU,Kingston,43
LP0698,Speaker,IntelWorks,337
LP0698,Touchpad,Samsung,453
LP0698,SSD,GreenCell,376
LP0699,SSD,GreenCell,253
LP0699,Display,Nvidia,335
LP0699,Motherboard,VisionDisplay,376
LP0699,GPU,CoolTech,307
LP0699,Battery,IntelWorks,329
LP0700,Cooling Fan,Kingston,225
LP0700,Motherboard,GreenCell,475
LP0700,SSD,GreenCell,498
LP0700,Battery,Kingston,305
LP0700,Display,Nvidia,233
LP0700,RAM,IntelWorks,186
LP0701,Cooling Fan,Kingston,281
LP0701,Speaker,Kingston,399
LP0701,Touchpad,Samsung,297
LP0701,Battery,Kingston,395
LP0701,GPU,Nvidia,206
LP0701,Display,Kingston,423
LP0701,SSD,Samsung,111
LP0701,Keyboard,GreenCell,175
LP0702,Display,IntelWorks,471
LP0702,GPU,IntelWorks,41
LP0702,RAM,GreenCell,430
LP0702,Motherboard,Samsung,210
LP0702,Touchpad,KeyTech,320
LP0703,Display,Kingston,55
LP0703,Keyboard,KeyTech,22
LP0703,Battery,Kingston,194
LP0703,RAM,CoolTech,37
LP0703,Motherboard,KeyTech,344
LP0703,Cooling Fan,Nvidia,304
LP0704,Display,Nvidia,217
LP0704,SSD,CoolTech,93
LP0704,Speaker,CoolTech,455
LP0704,Battery,KeyTech,236
LP0704,Cooling Fan,CoolTech,480
LP0704,RAM,CoolTech,388
LP0705,GPU,Kingston,167
LP0705,Battery,KeyTech,55
LP0705,Motherboard,KeyTech,432
LP0705,Display,GreenCell,382
LP0705,Speaker,VisionDisplay,397
LP0705,SSD,GreenCell,117
LP0705,Touchpad,VisionDisplay,84
LP0706,Touchpad,VisionDisplay,50
LP0706,Battery,Nvidia,398
LP0706,Motherboard,IntelWorks,473
LP0706,RAM,VisionDisplay,286
LP0706,Speaker,KeyTech,232
LP0706,SSD,Samsung,270
LP0707,Keyboard,GreenCell,412
LP0707,Speaker,CoolTech,226
LP0707,Cooling Fan,VisionDisplay,360
LP0707,Battery,CoolTech,110
LP0707,Motherboard,GreenCell,480
LP0707,SSD,Kingston,265
LP0708,RAM,Nvidia,99
LP0708,SSD,IntelWorks,186
LP0708,Touchpad,GreenCell,336
LP0708,Speaker,VisionDisplay,281
LP0708,Cooling Fan,CoolTech,215
LP0708,Battery,KeyTech,393
LP0708,Keyboard,VisionDisplay,220
LP0708,Motherboard,IntelWorks,301
LP0709,Cooling Fan,KeyTech,121
LP0709,Display,CoolTech,423
LP0709,Touchpad,KeyTech,494
LP0709,Speaker,GreenCell,448
LP0709,Motherboard,IntelWorks,186
LP0709,Keyboard,GreenCell,108
LP0710,Touchpad,Kingston,356
LP0710,Keyboard,VisionDisplay,347
LP0710,GPU,Samsung,140
LP0710,Display,GreenCell,141
LP0710,Motherboard,GreenCell,186
LP0710,Speaker,Kingston,379
LP0711,Touchpad,Samsung,233
LP0711,Speaker,VisionDisplay,270
LP0711,Keyboard,CoolTech,397
LP0711,Battery,CoolTech,132
LP0711,SSD,GreenCell,433
LP0711,GPU,Nvidia,168
LP0712,Motherboard,CoolTech,332
LP0712,RAM,VisionDisplay,112
LP0712,SSD,CoolTech,329
LP0712,GPU,CoolTech,21
LP0712,Battery,GreenCell,312
LP0712,Cooling Fan,GreenCell,245
LP0713,Battery,CoolTech,408
LP0713,Motherboard,CoolTech,388
LP0713,RAM,VisionDisplay,129
LP0713,Display,CoolTech,382
LP0713,Cooling Fan,Kingston,90
LP0714,Battery,GreenCell,426
LP0714,Touchpad,Kingston,223
LP0714,Motherboard,IntelWorks,300
LP0714,GPU,KeyTech,108
LP0714,RAM,IntelWorks,472
LP0714,Cooling Fan,IntelWorks,155
LP0715,Touchpad,Kingston,114
LP0715,Cooling Fan,KeyTech,346
LP0715,Speaker,Nvidia,493
LP0715,Battery,IntelWorks,428
LP0715,RAM,IntelWorks,123
LP0715,Display,IntelWorks,162
LP0715,GPU,Samsung,140
LP0715,Keyboard,Nvidia,350
LP0716,Touchpad,Kingston,447
LP0716,RAM,GreenCell,127
LP0716,Display,VisionDisplay,31
LP0716,Keyboard,GreenCell,349
LP0716,Motherboard,GreenCell,418
LP0717,Motherboard,IntelWorks,333
LP0717,Display,KeyTech,486
LP0717,SSD,IntelWorks,315
LP0717,Speaker,Nvidia,260
LP0717,Keyboard,VisionDisplay,127
LP0717,Battery,CoolTech,67
LP0717,GPU,VisionDisplay,94
LP0718,Motherboard,CoolTech,229
LP0718,Battery,CoolTech,405
LP0718,Speaker,GreenCell,47
LP0718,Touchpad,VisionDisplay,330
LP0718,Display,VisionDisplay,79
LP0718,RAM,VisionDisplay,215
LP0718,GPU,Nvidia,73
LP0718,Cooling Fan,GreenCell,487
LP0719,Motherboard,CoolTech,497
LP0719,Display,KeyTech,121
LP0719,Touchpad,KeyTech,38
LP0719,Keyboard,Samsung,312
LP0719,Speaker,KeyTech,240
LP0719,Battery,Nvidia,192
LP0720,Speaker,VisionDisplay,96
LP0720,Motherboard,Samsung,110
LP0720,Battery,VisionDisplay,66
LP0720,Keyboard,Samsung,31
LP0720,RAM,Nvidia,340
LP0720,Cooling Fan,GreenCell,492
LP0721,Motherboard,GreenCell,28
LP0721,RAM,KeyTech,378
LP0721,Battery,Kingston,199
LP0721,Display,Nvidia,449
LP0721,SSD,VisionDisplay,434
LP0721,Cooling Fan,IntelWorks,432
LP0721,Keyboard,KeyTech,386
LP0722,Battery,VisionDisplay,92
LP0722,Cooling Fan,Samsung,117
LP0722,Motherboard,Nvidia,498
LP0722,GPU,Kingston,301
LP0722,Speaker,Kingston,296
LP0722,Display,Kingston,218
LP0722,Keyboard,Samsung,410
LP0723,Keyboard,IntelWorks,92
LP0723,Motherboard,CoolTech,496
LP0723,SSD,IntelWorks,236
LP0723,Speaker,VisionDisplay,205
LP0723,RAM,GreenCell,265
LP0723,Display,KeyTech,305
LP0724,SSD,VisionDisplay,240
LP0724,Motherboard,Nvidia,461
LP0724,Battery,IntelWorks,231
LP0724,Touchpad,KeyTech,86
LP0724,GPU,GreenCell,460
LP0724,Speaker,Samsung,291
LP0724,Keyboard,VisionDisplay,195
LP0724,Cooling Fan,Kingston,153
LP0725,Motherboard,VisionDisplay,28
LP0725,Keyboard,Kingston,484
LP0725,SSD,Nvidia,274
LP0725,Touchpad,CoolTech,208
LP0725,Display,Nvidia,477
LP0725,GPU,Samsung,338
LP0726,RAM,Nvidia,451
LP0726,Cooling Fan,GreenCell,146
LP0726,Touchpad,Samsung,265
LP0726,Battery,VisionDisplay,90
LP0726,GPU,Samsung,256
LP0727,Motherboard,KeyTech,33
LP0727,Display,Nvidia,303
LP0727,Touchpad,KeyTech,71
LP0727,SSD,CoolTech,224
LP0727,Cooling Fan,Samsung,410
LP0727,RAM,VisionDisplay,270
LP0727,GPU,GreenCell,236
LP0727,Keyboard,IntelWorks,298
LP0728,Speaker,GreenCell,323
LP0728,Display,IntelWorks,464
LP0728,RAM,VisionDisplay,195
LP0728,Keyboard,IntelWorks,257
LP0728,Motherboard,VisionDisplay,120
LP0729,GPU,CoolTech,384
LP0729,Cooling Fan,KeyTech,190
LP0729,Display,VisionDisplay,44
LP0729,Speaker,Samsung,204
LP0729,Motherboard,Samsung,271
LP0730,Keyboard,IntelWorks,309
LP0730,GPU,Nvidia,113
LP0730,Battery,Kingston,292
LP0730,Motherboard,Kingston,248
LP0730,RAM,Nvidia,380
LP0730,Display,Nvidia,325
LP0730,Speaker,Samsung,274
LP0731,Keyboard,KeyTech,330
LP0731,Display,Nvidia,100
LP0731,Motherboard,CoolTech,492
LP0731,Battery,Samsung,449
LP0731,Speaker,Nvidia,475
LP0732,GPU,CoolTech,29
LP0732,Battery,IntelWorks,49
LP0732,Display,Samsung,226
LP0732,Speaker,Nvidia,237
LP0732,SSD,VisionDisplay,179
LP0732,Motherboard,Kingston,340
LP0732,Cooling Fan,IntelWorks,406
LP0732,RAM,VisionDisplay,427
LP0733,Motherboard,VisionDisplay,487
LP0733,Cooling Fan,Samsung,39
LP0733,Speaker,IntelWorks,403
LP0733,RAM,Samsung,319
LP0733,Keyboard,KeyTech,298
LP0734,Touchpad,VisionDisplay,182
LP0734,SSD,GreenCell,41
LP0734,Motherboard,Samsung,332
LP0734,Battery,IntelWorks,433
LP0734,Display,Samsung,351
LP0735,GPU,CoolTech,370
LP0735,Speaker,VisionDisplay,436
LP0735,Cooling Fan,Nvidia,215
LP0735,RAM,Samsung,72
LP0735,Display,Nvidia,484
LP0735,Motherboard,Nvidia,70
LP0735,Touchpad,GreenCell,130
LP0735,Keyboard,CoolTech,166
LP0736,Cooling Fan,GreenCell,410
LP0736,Touchpad,Kingston,243
LP0736,SSD,GreenCell,127
LP0736,Display,Samsung,318
LP0736,GPU,VisionDisplay,332
LP0737,Motherboard,CoolTech,46
LP0737,Display,CoolTech,439
LP0737,SSD,GreenCell,74
LP0737,Speaker,VisionDisplay,230
LP0737,Keyboard,IntelWorks,450
LP0737,GPU,GreenCell,358
LP0737,Touchpad,IntelWorks,342
LP0737,RAM,Samsung,68
LP0738,Keyboard,VisionDisplay,247
LP0738,RAM,IntelWorks,394
LP0738,Cooling Fan,Samsung,495
LP0738,Display,IntelWorks,437
LP0738,Motherboard,VisionDisplay,299
LP0739,SSD,KeyTech,312
LP0739,Touchpad,CoolTech,279
LP0739,Battery,Kingston,244
LP0739,Display,IntelWorks,296
LP0739,Motherboard,GreenCell,51
LP0739,Keyboard,IntelWorks,152
LP0739,Cooling Fan,IntelWorks,234
LP0739,Speaker,CoolTech,183
LP0740,Display,Nvidia,66
LP0740,Battery,VisionDisplay,498
LP0740,Keyboard,GreenCell,281
LP0740,Cooling Fan,CoolTech,365
LP0740,SSD,Samsung,425
LP0740,Motherboard,GreenCell,327
LP0740,Speaker,Nvidia,306
